molecule_ID,cleaned_smiles
6985,Cc1cnc(N2CC3(CCOCC3)C2)c(C(=O)Nc2ccc(C(=O)N3CCc4cc(C(=O)Nc5c(C)cccc5F)sc4-c4ccccc43)cc2)c1
6986,Cc1cnc(N2CC3(CCOCC3)C2)c(C(=O)Nc2ccc(C(=O)N3CCc4cc(C(=O)Nc5c(C)cccc5F)sc4-c4ncc(C)cc43)cc2)c1
6987,Cc1cnc(N2CC3(CCOCC3)C2)c(C(=O)Nc2ccc(C(=O)N3CCc4cc(C(=O)Nc5c(F)cccc5Cl)sc4-c4ccccc43)cc2)c1
6988,Cc1cnc(N2CC3(CCOCC3)C2)c(C(=O)Nc2ccc(C(=O)N3CCc4cc(C(=O)Nc5c(F)cccc5F)sc4-c4sccc43)cc2)c1
6989,Cc1cnc(N2CC3(CCOCC3)C2)c(C(=O)Nc2ccc(C(=O)N3CCc4cc(C(=O)Nc5ncccc5F)sc4-c4ccc(F)cc43)cc2)c1
6990,Cc1cnc(N2CC3(CCOCC3)C2)c(C(=O)Nc2ccc(C(=O)N3CCc4cc(NC(=O)c5ccccc5)sc4-c4ncccc43)cc2)c1
6991,Cc1cnc(N2CC3(CCOCC3)C2)c(C(=O)Nc2ccc(C(=O)N3c4ccccc4-c4sc(C(=O)Nc5c(F)cccc5F)cc4C[C@H]3C)cc2)c1
6992,Cc1cnc(Nc2ccc([N+](=O)[O-])cc2-c2nn(C)cc2C#CC(C)(C)C)s1
6993,Cc1cnc2[nH]nc(-c3cc(N[C@@H]4[C@@H](C(=O)O)[C@H]5CC[C@@H]4[C@H]4C[C@@H]54)c(F)cn3)c2n1
6994,Cc1cnc2c(c1)c(C#N)c(-c1ccc(S(=O)(=O)N[C@@H](C)C(F)(F)F)cn1)n2C1CCC1
6995,Cc1cncc2c1n(C1CC1)c(=O)n2Cc1cc2cc(Cl)ccc2n1CCCS(C)(=O)=O
6996,Cc1cncc2c1n(C1CC1)c(=O)n2Cc1nc2cc(Cl)ccc2n1CCCS(C)(=O)=O
6997,Cc1cncc2c1n(CC(F)(F)F)c(=O)n2Cc1cc2cc(Cl)ccc2n1CCCS(C)(=O)=O
6998,Cc1cncc2ccc(C(=O)NCc3ccccc3OC(C)C)nc12
6999,Cc1cnccc1N1CCCN(c2ccncc2C)CC1
7000,Cc1cnccc1Nc1nc(-c2cc(Cl)ccc2F)nc2nccnc12
7001,Cc1cncnc1/C=C1/NC(=O)c2cc(CN3CCCC3)ccc21
7002,Cc1csc(-c2cc(O[C@H]3CC[C@H]4C(=O)N(C)CCCC/C=C\[C@@H]5C[C@@]5(C(=O)NS(=O)(=O)C5(C)CC5)NC(=O)[C@@H]4C3)nc(-c3nc(C(F)(F)F)cs3)n2)n1
7003,Cc1csc(-c2ccc(C(F)(F)F)cc2NC(=O)O[C@@H]2C[C@H]3C(=O)N[C@]4(C(=O)NS(=O)(=O)C5CC5)C[C@H]4/C=C/CCCCN(C)C(=O)[C@@H]3C2)n1
7004,Cc1csc(C(=O)N2CCc3nc(-c4ccccn4)ncc3C2C)c1
7005,Cc1csc(CN[C@@H]2C[C@@H]3C[C@H]([C@H]2C)C3(C)C)c1
7006,Cc1csc(CN[C@@H]2C[C@@H]3C[C@H]([C@H]2C)C3(C)C)c1C1CC1
7007,Cc1csc2nc([C@H](C)NC(=O)/C=C/c3ccc(Br)s3)oc(=O)c12
7008,Cc1csc2nc([C@H](C)NC(=O)/C=C/c3ccccc3)oc(=O)c12
7009,Cc1n[nH]c2c(O)cc3c(c12)C(CCl)CN3C(=O)c1cc(C(=O)Nc2cc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCC(=N)N)n(C)c4)n(C)c3)n(C)c2)n(C)n1
7010,Cc1nc(-c2c[nH]c3c(F)cc(F)cc23)nc(N[C@H]2CCC[C@@H](NC(=O)c3cn(C)cn3)C2)c1F
7011,Cc1nc(-c2c[nH]c3c(F)cc(F)cc23)nc(N[C@H]2CCC[C@@H](NC(=O)c3cnn[nH]3)C2)c1F
7012,Cc1nc(-c2c[nH]c3c(F)cc(F)cc23)nc(N[C@H]2CCC[C@@H](NC(=O)c3csc(C(=O)O)n3)C2)c1F
7013,Cc1nc(-c2c[nH]c3ncc(F)cc23)nc(N[C@H](CC(=O)O)C(C)(C)C)c1F
7014,Cc1nc(-c2c[nH]c3ncncc23)nc(N[C@@H]2CCC[C@H](NC(=O)c3ccccn3)C2)c1F
7015,Cc1nc(-c2ccc(C(F)(F)F)cc2NC(=O)O[C@@H]2C[C@H]3C(=O)N[C@]4(C(=O)NS(=O)(=O)C5CC5)C[C@H]4/C=C/CCCCN(C)C(=O)[C@@H]3C2)sc1C
7016,Cc1nc(-c2ccc(C3N(C)c4ccccc4C(=O)N3c3ccccc3)s2)cs1
7017,Cc1nc(-c2ccc(C3Nc4ccccc4C(=O)N3c3ccccc3)s2)cs1
7018,Cc1nc(-c2ccc(OCCC(C)CCN3CCN(c4ccnc(N)c4)C3=O)cc2)no1
7019,Cc1nc(-c2ccc([C@H]3N(C)c4ccc(F)cc4C(=O)N3c3ccccc3)s2)cs1
7020,Cc1nc(C#N)c(C#N)nc1NNc1ccccc1[N+](=O)[O-]
7021,Cc1nc(C(=O)N2CCc3nc(-c4ccccn4)ncc3C2C)sc1C
7022,Cc1nc(C(=O)N2Cc3nc(-c4ncccn4)ncc3C2C)sc1C
7023,Cc1nc(C(=O)N2c3cccc(O)c3NC3=C(C(=O)CC(C)(C)C3)[C@@H]2c2ccc(OCc3ccccc3)cc2F)c(C)o1
7024,Cc1nc(C)c(-c2ccc3cc(-c4c(C5=CCCCC5)c5sc(C(=O)O)cc5n4CC(=O)N4CCOCC4)ccc3n2)s1
7025,Cc1nc(C)c(-c2ccc3cc(-c4c(C5CCCCC5)c5ccc(C(=O)O)cc5n4CC(=O)N4CCOCC4)ccc3n2)s1
7026,Cc1nc(C)c(-c2ccc3cc(-c4c(C5CCCCC5)c5sc(C(=O)O)cc5n4CC(=O)N4CCCCC4)ccc3n2)s1
7027,Cc1nc(C)c(-c2ccc3cc(-c4c(C5CCCCC5)c5sc(C(=O)O)cc5n4CC(=O)N4CCOCC4)ccc3n2)s1
7028,Cc1nc(C)c(-c2ccc3cc(-c4c(C5CCCCC5)c5sc(C(=O)O)cc5n4CC(=O)N4CCSCC4)ccc3n2)s1
7029,Cc1nc(C2(C)CC(=O)N(c3cnn4c3CN(C(=O)Nc3cc(F)c(F)c(F)c3)[C@@H](C)C4)C2)no1
7030,Cc1nc(COC(=O)[C@@]2(C)CC[C@]3(C)CC[C@]4(C)C(=CC(=O)[C@@H]5[C@@]6(C)CC[C@H](O)C(C)(C)[C@@H]6CC[C@]54C)[C@@H]3C2)cs1
7031,Cc1nc(N(C)C(=O)C2Cc3ccc(-c4ccccn4)cc3C2)sc1S(=O)(=O)NC1CC1
7032,Cc1nc(N(C)C(=O)C2Cc3ccc(-c4nccs4)cc3C2)sc1S(N)(=O)=O
7033,Cc1nc(N(C)C(=O)Cc2ccc(-c3cc(F)ccc3F)cc2)sc1S(=N)(N)=O
7034,Cc1nc(N(C)C(=O)Cc2ccc(-c3ccccn3)cc2)sc1S(N)(=O)=O
7035,Cc1nc(N(C)C(=O)[C@@H]2Cc3ccc(-c4ccccn4)cc3C2)sc1S(N)(=O)=O
7036,Cc1nc(N(C)C(=O)[C@H]2Cc3ccc(-c4cccc(N)n4)cc3C2)sc1S(=O)(=O)NC1CC1
7037,Cc1nc(N(C)Cc2ccccc2)nc(-n2ccnc2C)c1[N+](=O)[O-]
7038,Cc1nc(N)c2c(C(N)=O)cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1
7039,Cc1nc(N2CCC[N+]3(CC2)CC[N+]2(CCCNCC2)CC3)c([N+](=O)[O-])c(N2CCC[N+]3(CC2)CC[N+]2(CCCNCC2)CC3)n1
7040,Cc1nc(N2CC[N+]3(CCC[N+]4(CCNCC4)CC3)CC2)c([N+](=O)[O-])c(N2CC[N+]3(CCC[N+]4(CCNCC4)CC3)CC2)n1
7041,Cc1nc(NC(=O)C(C)(C)C)sc1-c1ccc(Cl)c(S(=O)(=O)NCCO)c1
7042,Cc1nc(NC(=O)C(C)(C)CC(F)(F)F)sc1-c1ccc(N)nc1
7043,Cc1nc(NC(=O)[C@@H](C)CC(F)(F)F)sc1-c1ccc(N)nc1
7044,Cc1nc(NC(=O)[C@H](C)CC(F)(F)F)sc1-c1ccc(N)nc1
7045,Cc1nc(NC2CCc3ccccc32)nc(-n2ccnc2C)c1[N+](=O)[O-]
7046,Cc1nc(NCC(F)(F)F)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1
7047,Cc1nc(NCC2CC2)nc(N[C@@H]2C[C@H](C(C)(F)F)[C@@H](O)[C@H]2O)c1-c1nc2c(C3CC3)nccc2s1
7048,Cc1nc(NCc2c(F)cc(F)cc2F)nc(N[C@@H]2C[C@H](CS(C)(=O)=O)[C@@H](O)[C@H]2O)c1-c1nc2c(C3CC3)nccc2s1
7049,Cc1nc(NCc2c(F)cccc2F)nc(N[C@@H]2C[C@H](CS(C)(=O)=O)[C@@H](O)[C@H]2O)c1-c1nc2c(C3CC3)nccc2s1
7050,Cc1nc(NCc2ccccn2)nc(NC2CCCCC2)c1C
7051,Cc1nc(NCc2ccncc2)n2nc(C)c(-c3ccc4c(c3)c(C)nn4C)c2n1
7052,Cc1nc(N[C@@H]2COC[C@@H]2C)nc(-n2ccnc2C)c1[N+](=O)[O-]
7053,Cc1nc(N[C@H](C)c2ccc(OC(F)(F)F)cc2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2c(C)nccc2s1
7054,Cc1nc(N[C@H](C)c2ccc(OC(F)(F)F)cc2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2c(C3CC3)nccc2s1
7055,Cc1nc(N[C@H]2CCOC[C@@H]2C)nc(-n2ccnc2C)c1[N+](=O)[O-]
7056,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
7057,Cc1nc(S(=O)(=O)NNC(=O)c2c[nH]c3c(F)cccc3c2=O)cn1C
7058,Cc1nc2c(C(=O)NCc3cccnc3)cnn2c(O)c1Cc1ccc(F)cc1
7059,Cc1nc2c(NCc3cccc(S(C)(=O)=O)c3)nccn2c1-c1ccc(O)c(F)c1
7060,Cc1nc2c(cc1OCC1CC1)C[C@@H](C(C)(C)C)n1cc(C(=O)O)c(=O)cc1-2
7061,Cc1nc2c(ccc3nc(NC(=O)c4cccc(Br)c4)oc32)s1
7062,Cc1nc2cc(NC(=O)c3ccc(S(=O)(=O)N(C)Cc4ccccc4)cc3)ccc2s1
7063,Cc1nc2ccc(CCO)cc2s1
7064,Cc1nc2ccc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)cc2c(=O)[nH]1
7065,Cc1nc2cccc(-c3nc(C4CCCCC4)cs3)c2nc1O[C@@H]1C[C@H]2C(=O)N[C@]3(C(=O)NS(=O)(=O)C4(C)CC4)C[C@H]3/C=C\CCCCC[C@H](NC(=O)OC(C)(C)C)C(=O)N2C1
7066,Cc1nc2ccccc2c(-c2ccc3c(c2)CCCO3)c1C(OC(C)(C)C)C(=O)O
7067,Cc1nc2ccccn2c1CSCc1ccccc1
7068,Cc1nc2sccn2c1C(=O)NN1C(=O)C(C)SC12CCC(C)CC2
7069,Cc1ncc(N2C(=O)C(O)=C(C(=O)c3ccc(C(C)C)cc3)C2c2ccc(OC(F)(F)F)cc2)cn1
7070,Cc1ncc2c3ccccc3n(C)c2c1C
7071,Cc1nccc(N2CCN(c3cc(C(C)C)ccc3NC(=O)c3cccnc3)CC2)n1
7072,Cc1nccc2c1[nH]c1cc(O)ccc12
7073,Cc1ncccc1C(=O)Nc1ccc(C(C)C)cc1N1CCN(c2ccncn2)CC1
7074,Cc1ncccc1C(=O)Nc1ccc(C(C)C)cc1N1CCN(c2ncnc3[nH]ccc23)CC1
7075,Cc1ncccc1C(=O)Nc1ccc(C(C)C)cc1N1CCN(c2ncnc3ccsc23)CC1
7076,Cc1ncccc1NC(=O)c1cccc(Oc2ccc3c(c2)c(=O)ncn3Cc2c(F)cc(F)cc2F)c1C(F)(F)F
7077,Cc1nccn1Cc1c(O)ccc2c1nc(CSc1ccccc1)n2C
7078,Cc1ncnc2c1c(-c1cc3ccccc3o1)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
7079,Cc1ncnc2c1c(/C=C/c1ccccn1)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@]1(C)F
7080,Cc1ncnc2c1c(/C=C/c1cccs1)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@]1(C)F
7081,Cc1ncnc2c1c(Br)cn2[C@@H]1C=C(CO)[C@@H](O)[C@H]1O
7082,Cc1ncnc2c1c(Br)cn2[C@@H]1C[C@@H](CO)[C@@H](O)[C@H]1O
7083,Cc1ncnc2c1c1c(ccn1C)n2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
7084,Cc1ncnc2c1c1ccccc1n2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
7085,Cc1ncnc2c1c1ccsc1n2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
7086,Cc1ncnc2c1c1occc1n2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
7087,Cc1ncnc2c1c1sccc1n2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
7088,Cc1ncnc2c1ccn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
7089,Cc1nn(-c2ccc(C(N)=O)c(N[C@H]3CC[C@H](O)CC3)c2)c2c1C(=O)CC(C)(C)C2
7090,Cc1nn(C)c(C)c1CCOc1c(-c2ccc3c(c2)c(CN(C)C)nn3C)ccc(F)c1F
7091,Cc1nn(C)c(C)c1CCOc1c(F)cccc1-c1ccc2c(c1)c(CN(C)C)nn2C
7092,Cc1nn(CCON2C(=O)c3ccccc3C2=O)c2c1C(c1ccc(N(C)C)cc1)c1c(C)nn(CCON3C(=O)c4ccccc4C3=O)c1N2c1ccc(N2c3c(c(C)nn3CCON3C(=O)c4ccccc4C3=O)C(c3ccc(N(C)C)cc3)c3c(C)nn(CCON4C(=O)c5ccccc5C4=O)c32)cc1
7093,Cc1nn(CCON2C(=O)c3ccccc3C2=O)c2c1C(c1cccc([N+](=O)[O-])c1)c1c(C)nn(CCON3C(=O)c4ccccc4C3=O)c1N2c1ccc(N2c3c(c(C)nn3CCON3C(=O)c4ccccc4C3=O)C(c3cccc([N+](=O)[O-])c3)c3c(C)nn(CCON4C(=O)c5ccccc5C4=O)c32)cc1
7094,Cc1nn([C@H]2C[C@H](O)[C@@H](CO)S2)c(=O)nc1O
7095,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1
7096,Cc1nnc(N2C(=O)C(O)=C(C(=O)c3ccc(C(C)C)cc3)C2c2ccc(C(F)(F)F)cc2)s1
7097,Cc1nnc(N2C(=O)C(O)=C(C(=O)c3ccc(C(C)C)cc3)C2c2ccc(OC(F)(F)F)cc2)s1
7098,Cc1nnc(NC(=O)C(=O)N2CC3CN(C(=O)c4ccc(Nc5nc(NC6(c7ccc(Cl)cc7)CC6)nc(OCC(F)(F)F)n5)cc4)CC3C2)s1
7099,Cc1nnc(NC(=O)C(=O)N2CCC3(CCN(C(=O)c4ccc(Nc5nc(NC6(c7ccc(Cl)cc7)CC6)nc(OCC(F)(F)F)n5)cc4)C3)C2)s1
7100,Cc1nnc2n1-c1ccccc1-c1c(C3CCCCC3)c3ccc(C(=O)NS(=O)(=O)N(C)C)cc3n1C2
7101,Cc1nnc2n1-c1ccccc1-c1c(C3CCCCC3)c3ccc(C(=O)O)cc3n1C2
7102,Cc1nnnn1/N=C/c1ccc(O)c(C(c2ccc(O)cc2)c2cc(/C=N/n3nnnc3C)ccc2O)c1
7103,Cc1nnsc1/C(Br)=C(\NC(=O)c1ccccc1)C(=O)N1CCCCC1
7104,Cc1nnsc1C(=O)N/C(C(=O)N1CCCCC1)=C(/Br)c1ccc(Cl)cc1
7105,Cc1nnsc1C(=O)N/C(C(=O)N1CCCCC1)=C(/Br)c1ccccc1Cl
7106,Cc1noc(-c2ccc3c(c2)c2c(n3CCCSc3cc(F)cc(F)c3)CCCC2)n1
7107,Cc1noc(NS(=O)(=O)c2ccccc2[N+](=O)[O-])c1C
7108,Cc1nocc1C(=O)N1CCN2C(=O)c3cc(-c4ccco4)nn3CC12c1ccc(Cl)cc1
7109,Cc1nocc1C(=O)N1CCN2C(=O)c3ccc(C)n3CC12c1ccc(F)cc1
7110,Cc1nocc1C(=O)N1CCN2C(=O)c3ccc(Cl)n3CC12c1ccc(Cl)cc1
7111,Cc1nocc1C(=O)N1CCN2C(=O)c3ncccc3C[C@]12c1ccc(Cl)cc1
7112,Cc1nocc1C(=O)N1CCN2C(=O)c3ncccc3C[C@]12c1ccc(F)cc1
7113,Cc1nocc1C(=O)N1CCN2C(=O)c3nccnc3C[C@]12c1ccc(Cl)cc1
7114,Cc1nocc1C(=O)N1CCN2C(=O)c3nccnc3C[C@]12c1ccc(F)cc1
7115,Cc1oc(-c2ccccc2)nc1C(=O)N1c2cccc(O)c2NC2=C(C(=O)CC(C)(C)C2)C1c1ccc(OCc2ccccc2)cc1F
7116,Cc1oc(=O)oc1COC(=O)N1CCCOc2ccc(cc2Cl)CNc2nc(nc(OCc3ccc(C(C)C)cc3)n2)Nc2ccc(cc2)C(=O)NCC(C)(C)C1
7117,Cc1onc(-c2cccc(F)c2)c1C(=O)N1CCN(c2ccc(Cl)c(Cl)c2)CC1
7118,Cc1onc(-c2cccc(F)c2)c1C(=O)N1CCN(c2ccccc2O)CC1
7119,Cc1onc(-c2ccccc2)c1C(=O)N1CCN(c2ccc([N+](=O)[O-])cc2Cl)CC1
7120,Cc1onc(-c2ccccc2)c1C(=O)O/N=C(\N)c1ccc(Cl)cc1Cl
7121,Cc1onc(-c2ccccc2Cl)c1C(=O)N1CCN(c2ccc([N+](=O)[O-])cc2Cl)CC1
7122,Cc1onc(-c2ccccc2Cl)c1C(=O)O/N=C(\N)c1ccc(OCc2ccc(Cl)nc2)cc1
7123,Cc1onc(-c2ccccc2OC(F)(F)F)c1C(=O)N1CCN(c2ccc(Cl)c(Cl)c2)CC1
7124,Cc1onc(-c2cccnc2Cl)c1C(=O)N1CCN(c2ccc([N+](=O)[O-])cc2Cl)CC1
7125,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1
7126,Cc1sc(N(C)/N=C/c2ccccc2C(=O)O)nc1-c1ccccc1
7127,Cc1sc(S(=O)(=O)NC2(C)COC2)cc1C(=O)Nc1ccc(F)c(Cl)c1
7128,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)OC(C)(C)C)c1nnc(C)n1-2
7129,Cc1sc2c(c1C)C(c1ccccc1)=N[C@H](Nc1nnc(-c3ncc(C(F)(F)F)cc3N3CCOCC3)o1)C(=O)N2
7130,Cc1sc2nc(N3CCN(C(=O)c4ccccn4)CC3)nc(Nc3ccc(N4CCOCC4)cc3)c2c1C
7131,Cc1sc2nc(N3CCN(C(=O)c4ccccn4)CC3)nc(Nc3ccc(N4CCOCC4)cn3)c2c1C
7132,Cc1sc2nc(N3CCN(C(=O)c4cccnc4)CC3)nc(Nc3ccc(N4CCOCC4)cc3)c2c1C
7133,Cc1sc2nc(N3CCN(C(=O)c4cccnc4)CC3)nc(Nc3ccc(N4CCOCC4)cn3)c2c1C
7134,Cc1sc2nc(N3CCN(C(=O)c4ccncc4)CC3)nc(Nc3ccc(N4CCOCC4)cc3)c2c1C
7135,Cc1sc2nc(N3CCN(C(=O)c4ccncc4)CC3)nc(Nc3ccc(N4CCOCC4)cn3)c2c1C
7136,Cl/C(=C\[Te](Cl)(Cl)/C=C(\Cl)c1ccccc1)c1ccccc1
7137,ClC1=C(Cn2cc(C3CC3)nn2)CCc2nc(-c3cccs3)ccc21
7138,Clc1cc(Cl)cc(-c2nnc(/C=C/c3ccc(Br)s3)o2)c1
7139,Clc1cc(Cl)cc(Nc2n[nH]c(Cc3ccccc3)n2)c1
7140,Clc1cc(Nc2nc[nH]n2)cc(Cl)c1Br
7141,Clc1cc(Nc2nc[nH]n2)cc(Cl)c1Cl
7142,Clc1cc2nc(N3CCN(c4ccccn4)CC3)[nH]c2cc1Cl
7143,Clc1ccc(-c2cc(CN[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)no2)s1
7144,Clc1ccc(-c2noc(/C=C/c3ccc(Br)s3)n2)cc1
7145,Clc1ccc(/C=C2\COc3ccc(Cl)cc3C2)cc1
7146,Clc1ccc(/C=C2\COc3ccccc3C2)cc1
7147,Clc1ccc(C(c2ccc(Cl)cc2)N2CCNCC2)cc1
7148,Clc1ccc(C2CCc3cc(Cl)ccc3O2)cc1
7149,Clc1ccc(CCCC2COc3ccccc3C2)cc1
7150,Clc1ccc(CN2CCCC3=C[C@H]4C[C@H](CN5CCCC[C@H]45)[C@@H]32)cc1Cl
7151,Clc1ccc(Cn2c(CN3CCCC3)nc3ccccc32)cc1
7152,Clc1ccc(Cn2nc(OCCCCN3CCCC3)c3ccccc32)cc1
7153,Clc1ccc(Cn2nc(OCCCN3CCCC3)c3ccccc32)cc1
7154,Clc1ccc(Cn2nc(OCCCN3CCCCCC3)c3ccccc32)cc1
7155,Clc1ccc(N2CCN(CCCCCOc3ccccc3)CC2)nn1
7156,Clc1ccc(N2CCN=C2c2ccc(C3=NCCN3c3ccc(Cl)cc3)cc2)cc1
7157,Clc1ccc(Nc2ncnc3ccccc23)cc1Cl
7158,Clc1ccc2c(NCC/N=C/c3ccccc3)ccnc2c1
7159,Clc1ccc2c(NCCCNc3nccc(N4CCCCC4)n3)ccnc2c1
7160,Clc1ccc2c(c1)C=C(/C=C/Cc1ccccc1)CO2
7161,Clc1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2
7162,Clc1cccc(-c2noc(/C=C/c3ccc(Br)s3)n2)c1
7163,Clc1cccc(B2OCc3ccccc32)c1
7164,Clc1cccc(Cl)c1CN(Cc1cccn1-c1nccs1)Cc1cccn1-c1nccs1
7165,Clc1ccccc1CN(Cc1cccn1-c1nccs1)Cc1cccn1-c1nccs1
7166,Clc1ccccc1CN(Cc1cccn1-c1nncs1)Cc1cccn1-c1nncs1
7167,Cn1c(-c2cccc(N)n2)c(C2CCCCC2)c2ccc(C(=O)NC(C)(C)C(=O)Nc3ccc(/C=C/C(=O)O)cc3)cc21
7168,Cn1c(-c2ccccc2)cc2ccc(S(=O)(=O)N[C@H]3CC[C@H](C(=O)N4CC5(CN(C(=O)OC(C)(C)C)C5)C4)CC3)cc21
7169,Cn1c(-c2ccccn2)c(C2CCCC2)c2ccc(C(=O)NC3(C(=O)Nc4ccc(/C=C/C(=O)O)cc4)CCC3)cc21
7170,Cn1c(-c2ccccn2)c(C2CCCCC2)c2ccc(C(=O)NC(C)(C)C(=O)Nc3ccc(/C=C/C(=O)O)cc3)cc21
7171,Cn1c(-c2ccccn2)c(C2CCCCC2)c2ccc(C(=O)NC(C)(C)C(=O)Nc3ccc(CCC(=O)O)cc3)cc21
7172,Cn1c(-c2ccccn2)c(C2CCCCC2)c2ccc(C(=O)NC3(C(=O)Nc4ccc(C(=O)O)cc4)CCC3)cc21
7173,Cn1c(-c2ccoc2)c(C2CCCC2)c2ccc(C(=O)O)cc21
7174,Cn1c(-c2cncnc2)c(C2CCCCC2)c2ccc(C(=O)NC(C)(C)C(=O)Nc3ccc(/C=C/C(=O)O)cc3)cc21
7175,Cn1c(=N)n(CCOc2ccc(Cl)cc2)c2c(Cl)cccc21
7176,Cn1c(=N)n(CCOc2ccc(Cl)cc2)c2cccc(Cl)c21
7177,Cn1c(=O)c(-c2c(Br)cccc2Br)cc2c(N)nc(Nc3ccccc3)nc21
7178,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2c(N)nc(Nc3ccc(Br)cc3)nc21
7179,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2c(N)nc(Nc3ccccc3)nc21
7180,Cn1c(=O)c(-c2cccs2)nc2c(Cl)c3ncccc3cc21
7181,Cn1c(=O)c2c(c3cc(F)ccc31)C(=O)n1cccc1-2
7182,Cn1c(=O)c2c(ncn2C)n(C)c1=O
7183,Cn1c(=O)n(-c2cccc(Cl)c2)c(=O)c2ccc(NC3CCN(Cc4ccccc4)CC3)cc21
7184,Cn1c(=O)n(O)c(=O)c2cc(-c3cn(Cc4ccc([N+](=O)[O-])cc4)nn3)ccc21
7185,Cn1c(C(=O)N2CCN([C@@H]3C[C@H]4C[C@H]4C3(F)F)C(=O)C2)nc2c(C(F)(F)F)cc(C3CC3)cc21
7186,Cn1c(C(=O)N2CCN([C@H]3CC[C@H](O)CC3)C(=O)C2)nc2c(C(C)(C)C)cc(C3CC3)cc21
7187,Cn1c(C(=O)N2CCN([C@H]3CC[C@H](O)CC3)C(=O)C2)nc2c(C3CCC3)cc(C3CC3)cc21
7188,Cn1c(C(=O)N2CCN([C@H]3CC[C@H](O)CC3)C(=O)C2)nc2c(C3CCCC3)cc(C3CC3)cc21
7189,Cn1c(C(=O)N2CCN([C@H]3C[C@@H]4C[C@@H]4[C@@H]3O)C(=O)C2)nc2c(C(F)(F)F)cc(C3CC3)cc21
7190,Cn1c(C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Br)cn5)n(C)c4c3)CCC2)nc2ccc(/C=C/C(=O)O)cc21
7191,Cn1c(CCN2C(=O)c3ccccc3C2=O)nc2cc(Cl)c(Cl)cc21
7192,Cn1c(CSc2ccccc2)nc2c(Cn3ccnc3)c(O)ccc21
7193,Cn1c2c(c(=O)c3cc4cccc(O)c4cc31)C(=O)n1cccc1-2
7194,Cn1c2cc(N3CCN(c4ccccn4)CC3)c(N)cc2c(=O)c2c(O)cc(O)cc21
7195,Cn1c2ccccc2c2c3c(c4c5ccccc5n(CCC#N)c4c21)CNC3=O
7196,Cn1c2ccccc2c2ccncc21
7197,Cn1cc(-c2c(Cl)cc(Nc3n[nH]c(N)n3)cc2Cl)c(C(F)(F)F)n1
7198,Cn1cc(-c2ccc(C[C@H](O)c3ccc(-n4cccn4)cc3)c([N+](=O)[O-])c2)cn1
7199,Cn1cc(-c2ccc(C[C@H](O)c3ccc(-n4cncn4)cc3)c([N+](=O)[O-])c2)cn1
7200,Cn1cc(-c2cccc(C(F)(F)F)c2)nc1-c1ccc(NC(=O)c2cscn2)cc1
7201,Cn1cc(-c2cccc3cc(C(=O)NC(=N)N)ccc23)cn1
7202,Cn1cc(-c2nc(-c3c[nH]c4ncc(F)cc34)nc(N[C@H]3[C@H]4CC[C@H](CC4)[C@@H]3C(=O)O)c2F)cn1
7203,Cn1cc(C(=O)C(=O)NC(C)(C)C)c(Cl)c1C(=O)Nc1ccc(F)c(C#N)c1
7204,Cn1cc(C(=O)N2CCN3C(=O)c4cc[n+]([O-])cc4[C@@]32c2ccc(Cl)cc2)c(C(F)(F)F)n1
7205,Cn1cc(C(=O)NCc2ccc(Cl)cc2)c(=O)c2cc(CN3CCOCC3)ccc21
7206,Cn1cc(C(=O)NCc2ccc(Cl)cc2)c(=O)c2cc(CN3CCOCC3)sc21
7207,Cn1cc(C(=O)O)c(=O)c2cc(N)c(N3CCN(c4cccc(C(F)(F)F)c4)CC3)cc21
7208,Cn1cc(C(=O)O)c(=O)c2cc(N)c(N3CCN(c4ccccn4)CC3)cc21
